timestamp,machine_id,temperature,status,error_code
2026-04-20 19:41:48,MACH-004,70.05,OK,NONE
2026-04-20 19:41:51,MACH-002,88.62,ERROR,E-99
2026-04-20 19:41:55,MACH-009,83.94,OK,NONE
2026-04-20 19:41:57,MACH-005,66.07,ERROR,E-03
2026-04-20 19:41:58,MACH-001,89.61,ERROR,E-99
2026-04-20 19:41:59,MACH-005,69.15,OK,NONE
2026-04-20 19:42:01,MACH-008,77.45,ERROR,NONE
2026-04-20 19:42:04,MACH-002,76.17,ERROR,E-01
2026-04-20 19:42:09,MACH-005,74.24,OK,NONE
2026-04-20 19:42:14,MACH-009,78.69,OK,NONE
2026-04-20 19:42:19,MACH-007,67.75,OK,NONE
2026-04-20 19:42:24,MACH-001,68.56,OK,NONE
2026-04-20 19:42:27,MACH-008,87.5,ERROR,E-99
2026-04-20 19:42:28,MACH-009,79.09,OK,NONE
2026-04-20 19:42:29,MACH-001,89.37,ERROR,E-99
2026-04-20 19:42:32,MACH-006,75.4,OK,NONE
2026-04-20 19:42:35,MACH-001,65.55,OK,NONE
2026-04-20 19:42:38,MACH-001,65.76,OK,NONE
2026-04-20 19:42:42,MACH-007,68.68,OK,NONE
2026-04-20 19:42:43,MACH-005,73.41,OK,NONE
2026-04-20 19:42:47,MACH-001,82.15,WARNING,NONE
2026-04-20 19:42:50,MACH-007,82.65,ERROR,NONE
2026-04-20 19:42:53,MACH-010,86.79,ERROR,E-99
2026-04-20 19:42:57,MACH-010,71.82,OK,NONE
2026-04-20 19:43:02,MACH-010,77.41,OK,NONE
2026-04-20 19:43:07,MACH-010,65.69,WARNING,E-02
2026-04-20 19:43:12,MACH-009,89.47,ERROR,E-99
2026-04-20 19:43:16,MACH-009,69.74,OK,NONE
2026-04-20 19:43:18,MACH-010,86.67,ERROR,E-99
2026-04-20 19:43:22,MACH-009,82.97,ERROR,NONE
2026-04-20 19:43:25,MACH-008,77.09,WARNING,E-02
2026-04-20 19:43:29,MACH-006,66.81,WARNING,NONE
2026-04-20 19:43:31,MACH-010,86.3,ERROR,E-99
2026-04-20 19:43:36,MACH-009,75.26,OK,NONE
2026-04-20 19:43:38,MACH-005,87.37,ERROR,E-99
2026-04-20 19:43:39,MACH-007,71.29,OK,NONE
2026-04-20 19:43:41,MACH-005,73.19,OK,NONE
2026-04-20 19:43:43,MACH-007,68.45,WARNING,E-01
2026-04-20 19:43:47,MACH-008,78.99,OK,NONE
2026-04-20 19:43:51,MACH-001,78.23,OK,NONE
2026-04-20 19:43:55,MACH-002,77.42,WARNING,E-03
2026-04-20 19:43:57,MACH-002,87.67,ERROR,E-99
2026-04-20 19:43:58,MACH-003,71.63,OK,NONE
2026-04-20 19:44:00,MACH-008,72.0,OK,NONE
2026-04-20 19:44:05,MACH-002,84.11,ERROR,E-99
2026-04-20 19:44:10,MACH-007,71.92,ERROR,NONE
2026-04-20 19:44:15,MACH-001,87.79,ERROR,E-99
2026-04-20 19:44:18,MACH-007,76.07,OK,NONE
2026-04-20 19:44:20,MACH-002,77.05,OK,NONE
2026-04-20 19:44:21,MACH-001,73.04,ERROR,E-99
2026-04-20 19:44:25,MACH-001,87.72,ERROR,E-99
2026-04-20 19:44:30,MACH-006,80.92,OK,NONE
2026-04-20 19:44:34,MACH-002,66.49,WARNING,E-03
2026-04-20 19:44:35,MACH-005,77.41,OK,NONE
2026-04-20 19:44:36,MACH-003,65.26,ERROR,E-01
2026-04-20 19:44:38,MACH-003,74.85,WARNING,E-02
2026-04-20 19:44:43,MACH-001,86.08,ERROR,E-99
2026-04-20 19:44:48,MACH-010,74.99,OK,NONE
2026-04-20 19:44:51,MACH-004,82.08,OK,NONE
2026-04-20 19:44:54,MACH-004,80.65,ERROR,E-01
2026-04-20 19:44:56,MACH-001,83.71,WARNING,E-01
2026-04-20 19:44:57,MACH-008,81.37,OK,NONE
2026-04-20 19:45:02,MACH-003,83.74,OK,NONE
2026-04-20 19:45:03,MACH-009,85.49,ERROR,E-99
2026-04-20 19:45:06,MACH-002,68.98,OK,NONE
2026-04-20 19:45:08,MACH-004,81.69,WARNING,E-01
2026-04-20 19:45:11,MACH-005,65.76,WARNING,E-01
2026-04-20 19:45:13,MACH-003,88.75,ERROR,E-99
2026-04-20 19:45:14,MACH-002,80.29,ERROR,NONE
2026-04-20 19:45:19,MACH-009,78.83,OK,NONE
2026-04-20 19:45:23,MACH-008,72.68,OK,NONE
2026-04-20 19:45:28,MACH-002,88.46,ERROR,E-99
2026-04-20 19:45:32,MACH-006,77.53,OK,NONE
2026-04-20 19:45:35,MACH-005,79.47,WARNING,NONE
2026-04-20 19:45:38,MACH-007,70.85,OK,NONE
2026-04-20 19:45:41,MACH-004,78.0,WARNING,E-01
2026-04-20 19:45:46,MACH-001,73.25,OK,NONE
2026-04-20 19:45:48,MACH-004,84.77,OK,NONE
2026-04-20 19:45:49,MACH-009,69.87,OK,NONE
2026-04-20 19:45:52,MACH-004,70.05,OK,NONE
2026-04-20 19:45:53,MACH-007,74.85,OK,NONE
2026-04-20 19:45:57,MACH-010,71.2,OK,NONE
2026-04-20 19:45:59,MACH-006,77.18,OK,NONE
2026-04-20 19:46:02,MACH-002,67.19,ERROR,E-99
2026-04-20 19:46:06,MACH-010,89.21,ERROR,E-99
2026-04-20 19:46:09,MACH-010,77.31,OK,NONE
2026-04-20 19:46:14,MACH-001,82.12,ERROR,E-99
2026-04-20 19:46:18,MACH-006,66.39,ERROR,E-01
2026-04-20 19:46:20,MACH-010,75.38,OK,NONE
2026-04-20 19:46:21,MACH-004,81.12,WARNING,NONE
2026-04-20 19:46:25,MACH-005,88.85,ERROR,E-99
2026-04-20 19:46:26,MACH-001,87.3,ERROR,E-99
2026-04-20 19:46:28,MACH-001,66.82,OK,NONE
2026-04-20 19:46:30,MACH-004,69.21,OK,NONE
2026-04-20 19:46:34,MACH-003,65.95,OK,NONE
2026-04-20 19:46:36,MACH-001,86.5,ERROR,E-99
2026-04-20 19:46:41,MACH-002,75.5,ERROR,E-03
2026-04-20 19:46:46,MACH-010,78.26,OK,NONE
2026-04-20 19:46:47,MACH-004,70.37,OK,NONE
2026-04-20 19:46:51,MACH-008,86.03,ERROR,E-99
2026-04-20 19:46:54,MACH-010,86.81,ERROR,E-99
2026-04-20 19:46:59,MACH-001,75.1,OK,NONE
2026-04-20 19:47:01,MACH-001,67.12,ERROR,E-01
2026-04-20 19:47:03,MACH-006,84.52,OK,NONE
2026-04-20 19:47:06,MACH-002,67.83,WARNING,NONE
2026-04-20 19:47:07,MACH-006,89.26,ERROR,E-99
2026-04-20 19:47:10,MACH-004,74.25,OK,NONE
2026-04-20 19:47:15,MACH-008,78.47,WARNING,NONE
2026-04-20 19:47:16,MACH-008,75.91,OK,NONE
2026-04-20 19:47:19,MACH-005,74.27,ERROR,E-03
2026-04-20 19:47:23,MACH-001,67.07,OK,NONE
2026-04-20 19:47:24,MACH-007,86.53,ERROR,E-99
2026-04-20 19:47:29,MACH-004,88.24,ERROR,E-99
2026-04-20 19:47:31,MACH-002,72.32,OK,NONE
2026-04-20 19:47:36,MACH-001,86.82,ERROR,E-99
2026-04-20 19:47:39,MACH-008,83.13,OK,NONE
2026-04-20 19:47:42,MACH-006,86.06,ERROR,E-99
2026-04-20 19:47:44,MACH-008,83.82,OK,NONE
2026-04-20 19:47:49,MACH-002,87.29,ERROR,E-99
2026-04-20 19:47:53,MACH-001,76.34,OK,NONE
2026-04-20 19:47:55,MACH-005,85.2,ERROR,E-99
2026-04-20 19:47:56,MACH-009,86.01,ERROR,E-99
2026-04-20 19:47:58,MACH-010,81.94,OK,NONE
2026-04-20 19:48:00,MACH-005,79.8,OK,NONE
2026-04-20 19:48:03,MACH-002,83.37,ERROR,NONE
2026-04-20 19:48:08,MACH-009,88.22,ERROR,E-99
2026-04-20 19:48:09,MACH-003,72.61,ERROR,NONE
2026-04-20 19:48:12,MACH-003,77.54,WARNING,E-02
2026-04-20 19:48:16,MACH-002,85.36,ERROR,E-99
2026-04-20 19:48:20,MACH-006,82.38,OK,NONE
2026-04-20 19:48:25,MACH-003,71.1,ERROR,NONE
2026-04-20 19:48:29,MACH-003,68.43,ERROR,E-03
2026-04-20 19:48:30,MACH-008,83.37,OK,NONE
2026-04-20 19:48:31,MACH-002,73.48,OK,NONE
2026-04-20 19:48:35,MACH-005,82.51,ERROR,E-02
2026-04-20 19:48:40,MACH-007,76.31,OK,NONE
2026-04-20 19:48:44,MACH-010,86.03,ERROR,E-99
2026-04-20 19:48:47,MACH-006,89.8,ERROR,E-99
2026-04-20 19:48:50,MACH-007,81.61,OK,NONE
2026-04-20 19:48:54,MACH-005,85.77,ERROR,E-99
2026-04-20 19:48:56,MACH-003,75.07,OK,NONE
2026-04-20 19:48:59,MACH-004,85.03,ERROR,E-99
2026-04-20 19:49:04,MACH-004,65.13,WARNING,E-02
2026-04-20 19:49:06,MACH-007,78.76,OK,NONE
2026-04-20 19:49:11,MACH-007,70.87,ERROR,E-03
2026-04-20 19:49:13,MACH-006,83.49,OK,NONE
2026-04-20 19:49:18,MACH-002,75.54,OK,NONE
2026-04-20 19:49:21,MACH-001,78.86,OK,NONE
2026-04-20 19:49:23,MACH-010,75.81,ERROR,E-99
2026-04-20 19:49:26,MACH-009,89.96,ERROR,E-99
2026-04-20 19:49:27,MACH-007,73.99,ERROR,NONE
2026-04-20 19:49:29,MACH-009,83.38,OK,NONE
2026-04-20 19:49:31,MACH-004,74.21,OK,NONE
2026-04-20 19:49:35,MACH-005,81.05,WARNING,NONE
2026-04-20 19:49:40,MACH-001,83.28,OK,NONE
2026-04-20 19:49:42,MACH-010,80.78,OK,NONE
2026-04-20 19:49:47,MACH-004,68.38,OK,NONE
2026-04-20 19:49:50,MACH-008,66.93,WARNING,E-02
2026-04-20 19:49:51,MACH-002,81.02,OK,NONE
2026-04-20 19:49:55,MACH-001,79.54,ERROR,NONE
2026-04-20 19:49:59,MACH-007,83.35,ERROR,NONE
2026-04-20 19:50:03,MACH-007,83.33,ERROR,NONE
2026-04-20 19:50:06,MACH-007,65.04,OK,NONE
2026-04-20 19:50:09,MACH-002,69.16,OK,NONE
2026-04-20 19:50:12,MACH-003,87.29,ERROR,E-99
2026-04-20 19:50:16,MACH-003,69.49,ERROR,E-99
2026-04-20 19:50:17,MACH-010,77.39,OK,NONE
2026-04-20 19:50:21,MACH-010,82.16,OK,NONE
2026-04-20 19:50:22,MACH-001,74.36,OK,NONE
2026-04-20 19:50:23,MACH-002,70.23,ERROR,NONE
2026-04-20 19:50:26,MACH-004,80.29,ERROR,E-01
2026-04-20 19:50:31,MACH-010,68.84,OK,NONE
2026-04-20 19:50:35,MACH-010,71.96,OK,NONE
2026-04-20 19:50:39,MACH-005,86.41,ERROR,E-99
2026-04-20 19:50:43,MACH-003,84.75,OK,NONE
2026-04-20 19:50:44,MACH-009,80.79,OK,NONE
2026-04-20 19:50:47,MACH-003,66.32,WARNING,E-02
2026-04-20 19:50:49,MACH-004,82.99,OK,NONE
2026-04-20 19:50:53,MACH-010,67.53,OK,NONE
2026-04-20 19:50:56,MACH-009,81.0,OK,NONE
2026-04-20 19:51:01,MACH-010,85.75,ERROR,E-99
2026-04-20 19:51:04,MACH-002,77.33,OK,NONE
2026-04-20 19:51:09,MACH-004,86.43,ERROR,E-99
2026-04-20 19:51:14,MACH-005,80.41,OK,NONE
2026-04-20 19:51:17,MACH-010,70.22,WARNING,E-01
2026-04-20 19:51:20,MACH-008,79.25,OK,NONE
2026-04-20 19:51:22,MACH-004,75.38,ERROR,E-02
2026-04-20 19:51:26,MACH-002,76.8,OK,NONE
2026-04-20 19:51:31,MACH-008,89.15,ERROR,E-99
2026-04-20 19:51:35,MACH-004,68.49,OK,NONE
2026-04-20 19:51:40,MACH-009,84.8,WARNING,NONE
2026-04-20 19:51:41,MACH-005,75.92,ERROR,NONE
2026-04-20 19:51:46,MACH-007,89.61,ERROR,E-99
2026-04-20 19:51:51,MACH-008,78.54,OK,NONE
2026-04-20 19:51:56,MACH-001,81.67,OK,NONE
2026-04-20 19:51:59,MACH-003,69.4,WARNING,NONE
2026-04-20 19:52:01,MACH-001,79.45,OK,NONE
2026-04-20 19:52:02,MACH-006,78.07,OK,NONE
2026-04-20 19:52:03,MACH-007,80.94,OK,NONE
2026-04-20 19:52:06,MACH-002,88.62,ERROR,E-99
2026-04-20 19:52:09,MACH-004,87.26,ERROR,E-99
2026-04-20 19:52:12,MACH-002,70.69,WARNING,NONE
2026-04-20 19:52:13,MACH-009,65.56,OK,NONE
2026-04-20 19:52:15,MACH-001,81.54,OK,NONE
2026-04-20 19:52:18,MACH-003,76.5,OK,NONE
2026-04-20 19:52:22,MACH-006,68.73,OK,NONE
2026-04-20 19:52:27,MACH-005,70.77,OK,NONE
2026-04-20 19:52:30,MACH-001,66.78,OK,NONE
2026-04-20 19:52:32,MACH-009,66.13,OK,NONE
2026-04-20 19:52:36,MACH-004,67.16,WARNING,E-03
2026-04-20 19:52:39,MACH-006,78.59,OK,NONE
2026-04-20 19:52:42,MACH-007,81.72,OK,NONE
2026-04-20 19:52:45,MACH-005,71.79,WARNING,E-01
2026-04-20 19:52:47,MACH-004,71.63,OK,NONE
2026-04-20 19:52:49,MACH-007,68.88,WARNING,E-03
2026-04-20 19:52:54,MACH-001,76.31,ERROR,E-99
2026-04-20 19:52:59,MACH-005,72.91,OK,NONE
2026-04-20 19:53:02,MACH-001,66.88,ERROR,NONE
2026-04-20 19:53:07,MACH-003,75.54,OK,NONE
2026-04-20 19:53:12,MACH-003,65.54,WARNING,E-01
2026-04-20 19:53:13,MACH-010,85.88,ERROR,E-99
2026-04-20 19:53:16,MACH-002,74.27,OK,NONE
2026-04-20 19:53:18,MACH-006,71.27,OK,NONE
2026-04-20 19:53:20,MACH-007,78.71,OK,NONE
2026-04-20 19:53:25,MACH-005,82.85,OK,NONE
2026-04-20 19:53:29,MACH-003,80.52,WARNING,E-02
2026-04-20 19:53:30,MACH-008,80.76,OK,NONE
2026-04-20 19:53:32,MACH-010,72.35,OK,NONE
2026-04-20 19:53:34,MACH-008,71.35,OK,NONE
2026-04-20 19:53:38,MACH-001,66.97,ERROR,NONE
2026-04-20 19:53:42,MACH-002,75.73,WARNING,NONE
2026-04-20 19:53:43,MACH-007,89.21,ERROR,E-99
2026-04-20 19:53:47,MACH-001,67.98,OK,NONE
2026-04-20 19:53:52,MACH-006,77.56,OK,NONE
2026-04-20 19:53:54,MACH-005,85.53,ERROR,E-99
2026-04-20 19:53:59,MACH-004,66.94,OK,NONE
2026-04-20 19:54:04,MACH-003,88.59,ERROR,E-99
2026-04-20 19:54:07,MACH-001,77.03,OK,NONE
2026-04-20 19:54:08,MACH-002,84.53,OK,NONE
2026-04-20 19:54:13,MACH-004,65.79,WARNING,E-02
2026-04-20 19:54:17,MACH-010,72.36,ERROR,NONE
2026-04-20 19:54:19,MACH-007,72.34,OK,NONE
2026-04-20 19:54:22,MACH-002,76.08,OK,NONE
2026-04-20 19:54:23,MACH-003,67.24,OK,NONE
2026-04-20 19:54:25,MACH-006,69.9,OK,NONE
2026-04-20 19:54:29,MACH-006,69.14,WARNING,NONE
2026-04-20 19:54:32,MACH-001,89.73,ERROR,E-99
2026-04-20 19:54:35,MACH-004,86.91,ERROR,E-99
2026-04-20 19:54:37,MACH-003,89.46,ERROR,E-99
2026-04-20 19:54:38,MACH-010,69.37,WARNING,E-03
2026-04-20 19:54:40,MACH-010,73.07,OK,NONE
2026-04-20 19:54:42,MACH-003,83.17,WARNING,NONE
2026-04-20 19:54:46,MACH-006,67.6,ERROR,E-03
2026-04-20 19:54:51,MACH-008,81.59,WARNING,NONE
2026-04-20 19:54:53,MACH-004,73.61,OK,NONE
2026-04-20 19:54:57,MACH-010,65.23,ERROR,E-02
2026-04-20 19:55:00,MACH-008,85.4,ERROR,E-99
2026-04-20 19:55:05,MACH-004,65.89,OK,NONE
2026-04-20 19:55:07,MACH-006,82.6,OK,NONE
2026-04-20 19:55:12,MACH-003,78.66,WARNING,E-01
2026-04-20 19:55:15,MACH-002,79.18,OK,NONE
2026-04-20 19:55:20,MACH-007,89.57,ERROR,E-99
2026-04-20 19:55:22,MACH-003,67.64,OK,NONE
2026-04-20 19:55:26,MACH-003,88.93,ERROR,E-99
2026-04-20 19:55:31,MACH-009,88.43,ERROR,E-99
2026-04-20 19:55:35,MACH-003,65.59,OK,NONE
2026-04-20 19:55:40,MACH-009,89.59,ERROR,E-99
2026-04-20 19:55:43,MACH-009,73.4,WARNING,NONE
2026-04-20 19:55:46,MACH-010,83.07,ERROR,NONE
2026-04-20 19:55:50,MACH-002,66.9,OK,NONE
2026-04-20 19:55:52,MACH-006,79.53,OK,NONE
2026-04-20 19:55:55,MACH-003,70.08,WARNING,E-99
2026-04-20 19:55:56,MACH-003,73.87,WARNING,NONE
2026-04-20 19:56:01,MACH-007,80.69,OK,NONE
2026-04-20 19:56:02,MACH-008,67.36,OK,NONE
2026-04-20 19:56:04,MACH-003,72.76,WARNING,NONE
2026-04-20 19:56:09,MACH-007,74.71,OK,NONE
2026-04-20 19:56:13,MACH-003,70.08,WARNING,E-99
2026-04-20 19:56:14,MACH-008,76.48,OK,NONE
2026-04-20 19:56:15,MACH-005,72.31,OK,NONE
2026-04-20 19:56:18,MACH-001,76.43,ERROR,E-03
2026-04-20 19:56:23,MACH-002,82.83,OK,NONE
2026-04-20 19:56:27,MACH-008,86.69,ERROR,E-99
2026-04-20 19:56:28,MACH-004,83.03,OK,NONE
2026-04-20 19:56:30,MACH-001,75.51,OK,NONE
2026-04-20 19:56:31,MACH-003,88.18,ERROR,E-99
2026-04-20 19:56:36,MACH-004,67.47,ERROR,E-03
2026-04-20 19:56:38,MACH-008,70.78,OK,NONE
2026-04-20 19:56:43,MACH-001,73.86,OK,NONE
2026-04-20 19:56:46,MACH-001,70.11,OK,NONE
2026-04-20 19:56:47,MACH-008,68.66,OK,NONE
2026-04-20 19:56:50,MACH-001,67.61,ERROR,NONE
2026-04-20 19:56:52,MACH-010,69.95,ERROR,E-99
2026-04-20 19:56:57,MACH-010,71.25,ERROR,E-02
2026-04-20 19:56:58,MACH-002,76.94,WARNING,E-01
2026-04-20 19:57:00,MACH-005,89.48,ERROR,E-99
2026-04-20 19:57:01,MACH-007,78.5,ERROR,NONE
2026-04-20 19:57:04,MACH-005,86.88,ERROR,E-99
2026-04-20 19:57:09,MACH-007,83.99,WARNING,E-99
2026-04-20 19:57:13,MACH-002,84.46,OK,NONE
2026-04-20 19:57:16,MACH-009,77.21,OK,NONE
2026-04-20 19:57:18,MACH-002,71.57,OK,NONE
2026-04-20 19:57:21,MACH-003,83.78,OK,NONE
2026-04-20 19:57:26,MACH-008,70.71,OK,NONE
2026-04-20 19:57:28,MACH-010,74.38,ERROR,E-99
2026-04-20 19:57:33,MACH-005,85.48,ERROR,E-99
2026-04-20 19:57:35,MACH-010,83.79,OK,NONE
2026-04-20 19:57:40,MACH-001,80.22,OK,NONE
2026-04-20 19:57:44,MACH-008,68.72,OK,NONE
2026-04-20 19:57:45,MACH-004,73.25,OK,NONE
2026-04-20 19:57:48,MACH-008,71.98,OK,NONE
2026-04-20 19:57:50,MACH-009,65.46,OK,NONE
2026-04-20 19:57:54,MACH-005,79.29,OK,NONE
2026-04-20 19:57:58,MACH-003,87.0,ERROR,E-99
2026-04-20 19:58:01,MACH-009,75.54,OK,NONE
2026-04-20 19:58:03,MACH-002,89.66,ERROR,E-99
2026-04-20 19:58:05,MACH-005,66.16,OK,NONE
2026-04-20 19:58:08,MACH-009,88.48,ERROR,E-99
2026-04-20 19:58:13,MACH-007,75.37,OK,NONE
2026-04-20 19:58:15,MACH-005,73.58,OK,NONE
2026-04-20 19:58:17,MACH-003,88.1,ERROR,E-99
2026-04-20 19:58:18,MACH-007,73.97,OK,NONE
2026-04-20 19:58:20,MACH-009,88.32,ERROR,E-99
2026-04-20 19:58:25,MACH-005,75.59,OK,NONE
2026-04-20 19:58:30,MACH-001,85.17,ERROR,E-99
2026-04-20 19:58:35,MACH-005,84.5,WARNING,NONE
2026-04-20 19:58:40,MACH-009,65.29,OK,NONE
2026-04-20 19:58:43,MACH-003,85.09,ERROR,E-99
2026-04-20 19:58:47,MACH-002,81.8,OK,NONE
2026-04-20 19:58:50,MACH-004,79.76,OK,NONE
2026-04-20 19:58:53,MACH-004,88.41,ERROR,E-99
2026-04-20 19:58:57,MACH-007,73.33,OK,NONE
2026-04-20 19:59:01,MACH-010,65.22,OK,NONE
2026-04-20 19:59:06,MACH-007,83.18,OK,NONE
2026-04-20 19:59:09,MACH-010,65.79,ERROR,E-01
2026-04-20 19:59:13,MACH-007,73.82,WARNING,NONE
2026-04-20 19:59:14,MACH-003,85.54,ERROR,E-99
2026-04-20 19:59:17,MACH-009,77.51,WARNING,E-01
2026-04-20 19:59:22,MACH-004,87.13,ERROR,E-99
2026-04-20 19:59:27,MACH-006,77.78,OK,NONE
2026-04-20 19:59:28,MACH-001,77.16,OK,NONE
2026-04-20 19:59:33,MACH-009,85.43,ERROR,E-99
2026-04-20 19:59:34,MACH-001,79.09,OK,NONE
2026-04-20 19:59:35,MACH-007,73.27,ERROR,NONE
2026-04-20 19:59:36,MACH-007,88.86,ERROR,E-99
2026-04-20 19:59:37,MACH-007,68.62,OK,NONE
2026-04-20 19:59:39,MACH-008,79.77,ERROR,E-01
2026-04-20 19:59:40,MACH-004,82.63,OK,NONE
2026-04-20 19:59:42,MACH-001,71.27,WARNING,NONE
2026-04-20 19:59:47,MACH-003,85.17,ERROR,E-99
2026-04-20 19:59:49,MACH-008,80.24,ERROR,E-02
2026-04-20 19:59:53,MACH-001,65.54,OK,NONE
2026-04-20 19:59:58,MACH-004,81.61,OK,NONE
2026-04-20 20:00:02,MACH-006,68.71,OK,NONE
2026-04-20 20:00:03,MACH-001,67.24,OK,NONE
2026-04-20 20:00:08,MACH-004,76.19,OK,NONE
2026-04-20 20:00:09,MACH-003,84.64,OK,NONE
2026-04-20 20:00:14,MACH-003,78.69,WARNING,E-02
2026-04-20 20:00:16,MACH-010,87.16,ERROR,E-99
2026-04-20 20:00:18,MACH-009,84.76,OK,NONE
2026-04-20 20:00:23,MACH-009,68.67,OK,NONE
2026-04-20 20:00:25,MACH-007,66.94,OK,NONE
2026-04-20 20:00:27,MACH-002,75.62,OK,NONE
2026-04-20 20:00:32,MACH-010,77.13,ERROR,NONE
2026-04-20 20:00:33,MACH-010,73.24,ERROR,NONE
2026-04-20 20:00:36,MACH-006,75.83,OK,NONE
2026-04-20 20:00:38,MACH-001,84.17,ERROR,E-99
2026-04-20 20:00:42,MACH-008,73.63,OK,NONE
2026-04-20 20:00:44,MACH-006,66.93,ERROR,NONE
2026-04-20 20:00:48,MACH-009,87.46,ERROR,E-99
2026-04-20 20:00:49,MACH-001,78.26,ERROR,E-01
2026-04-20 20:00:52,MACH-003,70.61,ERROR,E-02
2026-04-20 20:00:57,MACH-009,82.51,OK,NONE
2026-04-20 20:00:58,MACH-003,68.77,OK,NONE
2026-04-20 20:00:59,MACH-006,75.6,OK,NONE
2026-04-20 20:01:04,MACH-003,88.43,ERROR,E-99
2026-04-20 20:01:09,MACH-004,74.58,OK,NONE
2026-04-20 20:01:13,MACH-010,78.97,OK,NONE
2026-04-20 20:01:17,MACH-003,86.95,ERROR,E-99
2026-04-20 20:01:19,MACH-005,78.83,ERROR,NONE
2026-04-20 20:01:24,MACH-004,81.05,ERROR,NONE
2026-04-20 20:01:26,MACH-010,84.73,OK,NONE
2026-04-20 20:01:29,MACH-009,84.1,OK,NONE
2026-04-20 20:01:31,MACH-002,66.66,OK,NONE
2026-04-20 20:01:33,MACH-009,79.41,OK,NONE
2026-04-20 20:01:36,MACH-001,75.97,ERROR,E-03
2026-04-20 20:01:40,MACH-006,76.53,WARNING,E-99
2026-04-20 20:01:42,MACH-003,87.24,ERROR,E-99
2026-04-20 20:01:46,MACH-004,81.07,WARNING,NONE
2026-04-20 20:01:47,MACH-003,77.36,OK,NONE
2026-04-20 20:01:49,MACH-002,75.64,OK,NONE
2026-04-20 20:01:50,MACH-001,88.26,ERROR,E-99
2026-04-20 20:01:54,MACH-008,89.28,ERROR,E-99
2026-04-20 20:01:55,MACH-007,72.59,OK,NONE
2026-04-20 20:01:59,MACH-008,69.57,OK,NONE
2026-04-20 20:02:03,MACH-007,78.81,OK,NONE
2026-04-20 20:02:06,MACH-007,78.4,OK,NONE
2026-04-20 20:02:11,MACH-008,66.5,OK,NONE
2026-04-20 20:02:14,MACH-008,89.05,ERROR,E-99
2026-04-20 20:02:17,MACH-005,75.88,WARNING,NONE
2026-04-20 20:02:20,MACH-005,67.79,OK,NONE
2026-04-20 20:02:22,MACH-009,85.3,ERROR,E-99
2026-04-20 20:02:25,MACH-002,77.71,OK,NONE
2026-04-20 20:02:26,MACH-008,85.79,ERROR,E-99
2026-04-20 20:02:28,MACH-003,89.76,ERROR,E-99
2026-04-20 20:02:31,MACH-007,65.05,OK,NONE
2026-04-20 20:02:36,MACH-008,78.72,OK,NONE
2026-04-20 20:02:41,MACH-007,78.1,ERROR,NONE
2026-04-20 20:02:44,MACH-002,69.3,ERROR,E-99
2026-04-20 20:02:47,MACH-010,89.62,ERROR,E-99
2026-04-20 20:02:50,MACH-005,75.67,OK,NONE
2026-04-20 20:02:51,MACH-005,89.08,ERROR,E-99
2026-04-20 20:02:56,MACH-010,69.41,OK,NONE
2026-04-20 20:03:01,MACH-001,77.07,OK,NONE
2026-04-20 20:03:04,MACH-008,88.57,ERROR,E-99
2026-04-20 20:03:09,MACH-003,70.97,WARNING,E-01
2026-04-20 20:03:10,MACH-008,88.38,ERROR,E-99
2026-04-20 20:03:12,MACH-006,79.84,WARNING,NONE
2026-04-20 20:03:13,MACH-009,78.57,OK,NONE
2026-04-20 20:03:18,MACH-002,66.69,OK,NONE
2026-04-20 20:03:20,MACH-002,82.82,OK,NONE
2026-04-20 20:03:22,MACH-002,89.22,ERROR,E-99
2026-04-20 20:03:26,MACH-009,82.54,ERROR,NONE
2026-04-20 20:03:29,MACH-002,73.22,OK,NONE
2026-04-20 20:03:34,MACH-008,76.6,OK,NONE
2026-04-20 20:03:38,MACH-010,80.12,OK,NONE
2026-04-20 20:03:43,MACH-007,67.09,OK,NONE
2026-04-20 20:03:44,MACH-009,76.79,OK,NONE
2026-04-20 20:03:47,MACH-003,71.01,OK,NONE
2026-04-20 20:03:49,MACH-002,85.79,ERROR,E-99
2026-04-20 20:03:54,MACH-009,76.01,WARNING,E-02
2026-04-20 20:03:58,MACH-009,71.55,OK,NONE
2026-04-20 20:04:00,MACH-008,83.08,ERROR,NONE
2026-04-20 20:04:01,MACH-005,82.15,WARNING,E-02
2026-04-20 20:04:06,MACH-009,77.8,ERROR,E-02
2026-04-20 20:04:07,MACH-004,84.89,ERROR,E-01
2026-04-20 20:04:11,MACH-001,73.74,OK,NONE
2026-04-20 20:04:14,MACH-007,69.57,OK,NONE
2026-04-20 20:04:15,MACH-002,79.3,OK,NONE
2026-04-20 20:04:18,MACH-009,82.74,ERROR,E-02
2026-04-20 20:04:21,MACH-010,87.15,ERROR,E-99
2026-04-20 20:04:24,MACH-005,80.63,WARNING,E-03
2026-04-20 20:04:25,MACH-001,77.17,OK,NONE
2026-04-20 20:04:29,MACH-006,80.96,ERROR,NONE
2026-04-20 20:04:33,MACH-008,81.93,OK,NONE
2026-04-20 20:04:36,MACH-004,83.79,ERROR,E-01
2026-04-20 20:04:41,MACH-010,76.87,OK,NONE
2026-04-20 20:04:45,MACH-007,71.38,WARNING,E-02
2026-04-20 20:04:46,MACH-002,76.91,OK,NONE
2026-04-20 20:04:50,MACH-004,66.16,OK,NONE
2026-04-20 20:04:51,MACH-004,81.01,ERROR,NONE
